Datum,Kategorie,Name,Studierendenpreis,Preis andere,Nutriscore,Krokette
2024-07-23,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,16 €","4,21 €",B,0
2024-07-23,Vegan,Frühlingsrolle mit Gemüsefüllung und Mango-Chutney,"2,42 €","4,72 €",C,0
2024-07-23,Wok-/Grill,"""Pimp Your Burger"" - Rindfleischpatty mit Salat, unserer Haussoße, Pommes frites und Toppings nach Wahl","6,08 €","7,95 €",D,0
2024-07-23,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-07-23,Beilage 2,Nudeln mit Gemüse,"0,54 €","1,05 €",A,0
2024-07-23,Dessert 1,Schokopudding,"0,60 €","1,17 €",C,0
2024-07-23,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-23,Gemüse 1,Blumenkohl,"0,42 €","0,82 €",A,0
2024-07-23,Gemüse 2,Karottenscheiben,"0,36 €","0,70 €",A,0
2024-07-23,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-23,Suppe,Brokkolisuppe,"0,36 €","0,70 €",A,0
2024-07-24,Eintopf,"Weißer Bohneneintopf ""Serbische Art""","1,86 €","3,63 €",A,0
2024-07-24,Essen 1,"Kartoffelnocken mit Spitzkohl, Karottenscheiben und Kürbisrahmsoße","1,80 €","3,60 €",A,0
2024-07-24,Essen 2,Lummerbraten vom Schwein mit grüner Pfeffersoße,"2,22 €","4,33 €",A,0
2024-07-24,Vegan,Penne Primavera mit buntem Gemüse,"1,72 €","3,35 €",A,0
2024-07-24,Wok-/Grill,"Choriatiki salata Griechischer Gemüsesalat mit roten Linsen, Oliven, Gurken, Tomaten, Paprika und gebratenem Halloumi","5,48 €","7,35 €",C,0
2024-07-24,Beilage 1,Kroketten,"0,62 €","1,21 €",C,1
2024-07-24,Beilage 2,Kartoffelpüree,"0,42 €","0,82 €",A,0
2024-07-24,Dessert 1,Waldbeerjoghurt,"0,52 €","1,01 €",B,0
2024-07-24,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-24,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-07-24,Gemüse 2,Balkangemüse,"0,46 €","0,90 €",A,0
2024-07-24,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-24,Suppe,Karotten-Ingwersuppe,"0,40 €","0,78 €",A,0
2024-07-25,Eintopf,Gemüse-Nudeltopf mit veganem Ei,"1,88 €","3,67 €",A,0
2024-07-25,Essen 1,"""Mac & Cheese"" - Maccaroni mit Chashewkernen und Käsesoße","1,96 €","3,82 €",B,0
2024-07-25,Essen 2,Hausgemachte Frikadelle mit Champignonrahmsoße,"2,64 €","5,15 €",A,0
2024-07-25,Vegan,Kartoffel-Endivienstampf mit Falafelbällchen,"2,22 €","4,33 €",B,0
2024-07-25,Wok-/Grill,"""Powerfood Salatbowl"" mit Hähnchenstreifen in Chili-Kokosrahm auf verschiedenen Salaten und einem Dressing nach Wahl","3,94 €","5,81 €",A,0
2024-07-25,Beilage 1,Reisnudeln,"0,38 €","0,74 €",A,0
2024-07-25,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-07-25,Dessert 1,Buttermilchdessert Mango,"0,72 €","1,40 €",B,0
2024-07-25,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-25,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-07-25,Gemüse 2,Ratatouille Gemüse,"0,46 €","0,90 €",A,0
2024-07-25,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-25,Suppe,Petersilienwurzelsuppe,"0,76 €","1,48 €",A,0
2024-07-26,Eintopf,Kichererbsen-Tomateneintopf,"1,46 €","3,33 €",A,0
2024-07-26,Essen 1,Currywurstpfanne mit Paprika und Zwiebeln,"1,90 €","3,71 €",B,0
2024-07-26,Essen 2,Seelachsfilet mit Spinat und Mozzarella überbacken und Zitronensoße,"2,96 €","5,77 €",A,0
2024-07-26,Vegan,Bunter Gemüse-Mix mit tomatisierten Vollkornnudeln und frischem Basilikum,"2,12 €","4,13 €",A,0
2024-07-26,Wok-/Grill,American Pancakes mit Beerenobst und Vanillesoße,"3,20 €","5,07 €",C,0
2024-07-26,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-26,Beilage 2,Reis mit Gemüse,"0,60 €","1,17 €",B,0
2024-07-26,Dessert 1,Grießpudding mit Himbeeren,"0,46 €","0,90 €",C,0
2024-07-26,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-26,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-07-26,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-26,Suppe,Kräutersuppe,"0,42 €","0,82 €",B,0
2024-07-29,Eintopf,"""Blumenkohleintopf mit Kartoffeln und Kichererbsen""","1,64 €","3,20 €",A,0
2024-07-29,Essen 1,Kartoffel-Spitzkohlpfanne mit Walnuss-Apfeldip,"1,84 €","3,59 €",A,0
2024-07-29,Essen 2,Schweinegulasch Toskana im Reisrand,"2,86 €","5,58 €",A,0
2024-07-29,Vegan,Jackfruit-Kürbis-Curry mit Ananas und Kokosmilch,"1,98 €","3,86 €",A,0
2024-07-29,Wok-/Grill,"""Pierogi"" mit Kartoffel-Quarkfüllung, Gemüsestiften und Schnittlauch-Crème-fraîche","2,74 €","4,61 €",B,0
2024-07-29,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-29,Beilage 2,Rosmarinkartoffeln,"0,64 €","1,25 €",A,0
2024-07-29,Beilage 3,Kroketten,"0,62 €","1,21 €",C,1
2024-07-29,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-07-29,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-29,Gemüse 1,Brokkoli,"0,68 €","1,33 €",A,0
2024-07-29,Gemüse 2,Ratatouille Gemüse,"0,48 €","0,90 €",A,0
2024-07-29,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-29,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,0
2024-07-30,Eintopf,Linseneintopf,"1,54 €","3,28 €",A,0
2024-07-30,Essen 1,"Gebratener Reis mit Gemüse, Ei und einer Hähnchenhaxe","2,50 €","4,88 €",A,0
2024-07-30,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,0
2024-07-30,Vegan,Backkartoffel mit Blattspinat und Kirschtomaten gefüllt,"1,96 €","3,82 €",A,0
2024-07-30,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",B,0
2024-07-30,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-07-30,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-07-30,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-07-30,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-30,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-07-30,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-07-30,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-30,Suppe,Champignonsuppe,"0,54 €","1,05 €",A,0
2024-07-31,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-07-31,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,0
2024-07-31,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,0
2024-07-31,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,39 €",A,0
2024-07-31,Wok-/Grill,"Pollo a la Brasa Peruanische Hähnchenkeule mit Koriander, Limette, Chili, Basmati-Reis und Ajì Verde","5,24 €","7,11 €",D,0
2024-07-31,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-07-31,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-31,Dessert 1,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-07-31,Dessert Gläser,Dessert im Glas,---,---,C,0
2024-07-31,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-07-31,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,0
2024-07-31,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-31,Suppe,Brokkolisuppe,"0,52 €","1,01 €",A,0
2024-08-01,Eintopf,"Afrikanischer Ananas-Erdnuß-Eintopf ""planted.""","2,56 €","4,99 €",A,0
2024-08-01,Essen 1,"Penne ""Mykonos"" mit Gemüse und Hirtenkäse","1,66 €","3,24 €",A,0
2024-08-01,Essen 2,Geplatzte Wirsingroulade mit Jus,"2,04 €","3,98 €",A,0
2024-08-01,Vegan,"Pommes frites ""Street Food Style"" mit Sojabolognese","2,06 €","4,01 €",A,0
2024-08-01,Wok-/Grill,"""Pakora ""Gebackenes Tilapiafilet auf Indische Art mit Gemüsereis und Joghurt-Minzdip","3,26 €","5,13 €",A,0
2024-08-01,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-08-01,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-01,Dessert 1,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-08-01,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-01,Gemüse 1,Fingerkarotten,"0,44 €","0,86 €",A,0
2024-08-01,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-08-01,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-01,Suppe,Tomatencremesuppe,"0,56 €","1,09 €",B,0
2024-08-02,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,0
2024-08-02,Essen 1,Süßer Germknödel mit warmer Vanillesoße und Waldbeeren,"1,68 €","3,28 €",B,0
2024-08-02,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,20 €","4,29 €",D,0
2024-08-02,Vegan,Gnocchi-Gyros-Pfanne mit Zaziki,"1,72 €","3,35 €",A,0
2024-08-02,Wok-/Grill,Rheinischer Sauerbraten mit Apfelrotkohl und frischen Kartoffelklößen,"5,78 €","7,65 €",A,0
2024-08-02,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-02,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-08-02,Dessert 1,Blaubeerjoghurt,"0,64 €","1,25 €",C,0
2024-08-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-02,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-08-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-02,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,0
2024-07-29,Eintopf,"""Blumenkohleintopf mit Kartoffeln und Kichererbsen""","1,64 €","3,20 €",A,0
2024-07-29,Essen 1,Kartoffel-Spitzkohlpfanne mit Walnuss-Apfeldip,"1,84 €","3,59 €",A,0
2024-07-29,Essen 2,Schweinegulasch Toskana im Reisrand,"2,86 €","5,58 €",A,0
2024-07-29,Vegan,Jackfruit-Kürbis-Curry mit Ananas und Kokosmilch,"1,98 €","3,86 €",A,0
2024-07-29,Wok-/Grill,"""Pierogi"" mit Kartoffel-Quarkfüllung, Gemüsestiften und Schnittlauch-Crème-fraîche","2,74 €","4,61 €",B,0
2024-07-29,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-29,Beilage 2,Rosmarinkartoffeln,"0,64 €","1,25 €",A,0
2024-07-29,Beilage 3,Kroketten,"0,62 €","1,21 €",C,1
2024-07-29,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-07-29,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-29,Gemüse 1,Brokkoli,"0,68 €","1,33 €",A,0
2024-07-29,Gemüse 2,Ratatouille Gemüse,"0,48 €","0,90 €",A,0
2024-07-29,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-29,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,0
2024-07-30,Eintopf,Linseneintopf,"1,54 €","3,28 €",A,0
2024-07-30,Essen 1,"Gebratener Reis mit Gemüse, Ei und einer Hähnchenhaxe","2,50 €","4,88 €",A,0
2024-07-30,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,0
2024-07-30,Vegan,Backkartoffel mit Blattspinat und Kirschtomaten gefüllt,"1,96 €","3,82 €",A,0
2024-07-30,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",B,0
2024-07-30,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-07-30,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-07-30,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-07-30,Dessert 2,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-07-30,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-30,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-07-30,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-07-30,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-30,Suppe,Champignonsuppe,"0,54 €","1,05 €",A,0
2024-07-31,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-07-31,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,0
2024-07-31,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,0
2024-07-31,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,39 €",A,0
2024-07-31,Wok-/Grill,"Pollo a la Brasa Peruanische Hähnchenkeule mit Koriander, Limette, Chili, Basmati-Reis und Ajì Verde","5,24 €","7,11 €",D,0
2024-07-31,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-07-31,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-31,Beilage 3,Rosmarinkartoffeln,"0,64 €","1,25 €",A,0
2024-07-31,Dessert 1,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-07-31,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-31,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-07-31,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,0
2024-07-31,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-31,Suppe,Brokkolisuppe,"0,52 €","1,01 €",A,0
2024-08-01,Eintopf,"Afrikanischer Ananas-Erdnuß-Eintopf ""planted.""","2,56 €","4,99 €",A,0
2024-08-01,Essen 1,"Penne ""Mykonos"" mit Gemüse und Hirtenkäse","1,66 €","3,24 €",A,0
2024-08-01,Essen 2,Geplatzte Wirsingroulade mit Jus,"2,04 €","3,98 €",A,0
2024-08-01,Essen 3,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-08-01,Vegan,"Pommes frites ""Street Food Style"" mit Sojabolognese","2,06 €","4,01 €",A,0
2024-08-01,Wok-/Grill,"""Pakora ""Gebackenes Tilapiafilet auf Indische Art mit Gemüsereis und Joghurt-Minzdip","3,26 €","5,13 €",A,0
2024-08-01,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-08-01,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-01,Dessert 1,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-08-01,Dessert 2,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-08-01,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-01,Gemüse 1,Fingerkarotten,"0,44 €","0,86 €",A,0
2024-08-01,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-08-01,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-01,Suppe,Tomatencremesuppe,"0,56 €","1,09 €",B,0
2024-08-02,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,0
2024-08-02,Essen 1,Süßer Germknödel mit warmer Vanillesoße und Waldbeeren,"1,68 €","3,28 €",B,0
2024-08-02,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,20 €","4,29 €",D,0
2024-08-02,Vegan,Gnocchi-Gyros-Pfanne mit Zaziki,"1,72 €","3,35 €",A,0
2024-08-02,Wok-/Grill,Rheinischer Sauerbraten mit Apfelrotkohl und frischen Kartoffelklößen,"5,78 €","7,65 €",A,0
2024-08-02,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-02,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-08-02,Dessert 1,Blaubeerjoghurt,"0,64 €","1,25 €",C,0
2024-08-02,Dessert 2,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-08-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-02,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-08-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-02,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,0
2024-07-29,Eintopf,"""Blumenkohleintopf mit Kartoffeln und Kichererbsen""","1,64 €","3,20 €",A,0
2024-07-29,Essen 1,Kartoffel-Spitzkohlpfanne mit Walnuss-Apfeldip,"1,84 €","3,59 €",A,0
2024-07-29,Essen 2,Schweinegulasch Toskana im Reisrand,"2,86 €","5,58 €",A,0
2024-07-29,Vegan,Jackfruit-Kürbis-Curry mit Ananas und Kokosmilch,"1,98 €","3,86 €",A,0
2024-07-29,Wok-/Grill,"""Pierogi"" mit Kartoffel-Quarkfüllung, Gemüsestiften und Schnittlauch-Crème-fraîche","2,74 €","4,61 €",B,0
2024-07-29,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-29,Beilage 2,Rosmarinkartoffeln,"0,64 €","1,25 €",A,0
2024-07-29,Beilage 3,Kroketten,"0,62 €","1,21 €",C,1
2024-07-29,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-07-29,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-29,Gemüse 1,Brokkoli,"0,68 €","1,33 €",A,0
2024-07-29,Gemüse 2,Ratatouille Gemüse,"0,48 €","0,90 €",A,0
2024-07-29,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-29,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,0
2024-07-30,Eintopf,Linseneintopf,"1,54 €","3,28 €",A,0
2024-07-30,Essen 1,"Gebratener Reis mit Gemüse, Ei und einer Hähnchenhaxe","2,50 €","4,88 €",A,0
2024-07-30,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,0
2024-07-30,Vegan,Backkartoffel mit Blattspinat und Kirschtomaten gefüllt,"1,96 €","3,82 €",A,0
2024-07-30,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",B,0
2024-07-30,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-07-30,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-07-30,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,0
2024-07-30,Dessert 2,Erdbeercremejoghurt,"0,46 €","0,90 €",B,0
2024-07-30,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-30,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,0
2024-07-30,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-07-30,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-30,Suppe,Champignonsuppe,"0,54 €","1,05 €",A,0
2024-07-31,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-07-31,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,0
2024-07-31,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,0
2024-07-31,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,39 €",A,0
2024-07-31,Wok-/Grill,"Pollo a la Brasa Peruanische Hähnchenkeule mit Koriander, Limette, Chili, Basmati-Reis und Ajì Verde","5,24 €","7,11 €",D,0
2024-07-31,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-07-31,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-07-31,Beilage 3,Rosmarinkartoffeln,"0,64 €","1,25 €",A,0
2024-07-31,Dessert 1,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-07-31,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-07-31,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,0
2024-07-31,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,0
2024-07-31,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-07-31,Suppe,Brokkolisuppe,"0,52 €","1,01 €",A,0
2024-08-01,Eintopf,"Afrikanischer Ananas-Erdnuß-Eintopf ""planted.""","2,56 €","4,99 €",A,0
2024-08-01,Essen 1,"Penne ""Mykonos"" mit Gemüse und Hirtenkäse","1,66 €","3,24 €",A,0
2024-08-01,Essen 2,Geplatzte Wirsingroulade mit Jus,"2,04 €","3,98 €",A,0
2024-08-01,Essen 3,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,0
2024-08-01,Vegan,"Pommes frites ""Street Food Style"" mit Sojabolognese","2,06 €","4,01 €",A,0
2024-08-01,Wok-/Grill,"""Pakora ""Gebackenes Tilapiafilet auf Indische Art mit Gemüsereis und Joghurt-Minzdip","3,26 €","5,13 €",A,0
2024-08-01,Beilage 1,Reis,"0,46 €","0,90 €",A,0
2024-08-01,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-01,Dessert 1,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-08-01,Dessert 2,Quark mit Erdbeeren,"0,72 €","1,40 €",A,0
2024-08-01,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-01,Gemüse 1,Fingerkarotten,"0,44 €","0,86 €",A,0
2024-08-01,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-08-01,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-01,Suppe,Tomatencremesuppe,"0,56 €","1,09 €",B,0
2024-08-02,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,0
2024-08-02,Essen 1,Süßer Germknödel mit warmer Vanillesoße und Waldbeeren,"1,68 €","3,28 €",B,0
2024-08-02,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,20 €","4,29 €",D,0
2024-08-02,Vegan,Gnocchi-Gyros-Pfanne mit Zaziki,"1,72 €","3,35 €",A,0
2024-08-02,Wok-/Grill,Rheinischer Sauerbraten mit Apfelrotkohl und frischen Kartoffelklößen,"5,78 €","7,65 €",A,0
2024-08-02,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-02,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-08-02,Dessert 1,Blaubeerjoghurt,"0,64 €","1,25 €",C,0
2024-08-02,Dessert 2,Rote Grütze mit Vanillesoße,"0,78 €","1,52 €",C,0
2024-08-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-02,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,0
2024-08-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-02,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,0
2024-08-05,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,0
2024-08-05,Essen 1,Gefüllte Gnocchi mit Ajvarsoße und gebratenen Paprikastreifen,"2,34 €","4,56 €",B,0
2024-08-05,Essen 2,Paniertes Hähnchenschnitzel mit Rahmsoße,"2,19 €","4,28 €",B,0
2024-08-05,Vegan,"Kartoffel-Gemüsepfanne mit Falaffelbällchen, Cashewkernen und Koriander","1,95 €","3,80 €",A,0
2024-08-05,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-05,Beilage 2,Kroketten,"0,61 €","1,19 €",C,1
2024-08-05,Dessert 1,Vanillepudding,"0,60 €","1,17 €",C,0
2024-08-05,Dessert 2,Erdbeer Joghurt,"0,48 €","0,94 €",B,0
2024-08-05,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-05,Gemüse 1,Rahmkohlrabi,"0,44 €","0,86 €",A,0
2024-08-05,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,0
2024-08-05,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-05,Suppe,Karotten-Ingwersuppe,"0,39 €","0,76 €",A,0
2024-08-06,Eintopf,Spitzkohleintopf,"1,83 €","3,56 €",A,0
2024-08-06,Essen 1,Spaghetti mit einer rauchigen Speck-Sahnesoße,"1,65 €","3,22 €",B,0
2024-08-06,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,20 €","4,28 €",B,0
2024-08-06,Vegan,Seitan Ragout mit Mischpilzen und Vollkornnudeln,"2,14 €","4,17 €",A,0
2024-08-06,Beilage 1,Rosmarinkartoffeln,"0,62 €","1,21 €",A,0
2024-08-06,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,0
2024-08-06,Dessert 1,Joghurt mit Kirschen,"0,56 €","1,09 €",C,0
2024-08-06,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-06,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,0
2024-08-06,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,0
2024-08-06,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-06,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,0
2024-08-07,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,62 €","3,16 €",A,0
2024-08-07,Essen 1,Allgäuer Käsespätzle mit Lauch und Röstzwiebeln,"2,43 €","4,74 €",A,0
2024-08-07,Essen 2,Kasselerrückenbraten mit Malzbiersoße,"2,24 €","4,37 €",A,0
2024-08-07,Vegan,Indisches Rote Linsen Dal mit Blattspinat,"1,92 €","3,75 €",A,0
2024-08-07,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,0
2024-08-07,Beilage 2,Reis,"0,46 €","0,90 €",A,0
2024-08-07,Dessert 1,Milchreis mit Zimt und Zucker,"0,74 €","1,48 €",C,0
2024-08-07,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,0
2024-08-07,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,0
2024-08-07,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,0
2024-08-07,Suppe,Curry-Rahmsuppe,"0,52 €","1,01 €",A,0
2024-08-08,Eintopf,Erbseneintopf,"1,73 €","3,37 €",A,0
2024-08-08,Essen 1,Kartoffeltaschen mit Frischkäsefüllung und Mangoldsoße,"2,35 €","4,58 €",B,0
